seasons,league.id,league.name,league.type,league.logo,country.name,country.code,country.flag,get
"{""year"": 2019, ""start"": ""2020-02-14"", ""end"": ""2020-02-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",533,CAF Super Cup,Cup,https://media-1.api-sports.io/football/leagues/533.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-04-05"", ""end"": ""2019-04-16"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",534,CONCACAF Caribbean Club Shield,Cup,https://media-1.api-sports.io/football/leagues/534.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-02-09"", ""end"": ""2019-02-09"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",546,FAI President's Cup,Cup,https://media-2.api-sports.io/football/leagues/546.png,Ireland,IE,https://media-3.api-sports.io/flags/ie.svg,leagues
"{""year"": 2019, ""start"": ""2019-11-10"", ""end"": ""2019-11-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",275,Liga 2,League,https://media-3.api-sports.io/football/leagues/275.png,Indonesia,ID,https://media-3.api-sports.io/flags/id.svg,leagues
"{""year"": 2019, ""start"": ""2019-04-06"", ""end"": ""2019-11-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",395,Liga 1,League,https://media-2.api-sports.io/football/leagues/395.png,Moldova,MD,https://media-1.api-sports.io/flags/md.svg,leagues
"{""year"": 2019, ""start"": ""2019-03-23"", ""end"": ""2020-01-22"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",267,Copa Chile,Cup,https://media-3.api-sports.io/football/leagues/267.png,Chile,CL,https://media-3.api-sports.io/flags/cl.svg,leagues
"{""year"": 2019, ""start"": ""2019-03-09"", ""end"": ""2019-12-06"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",171,FA Cup,Cup,https://media-1.api-sports.io/football/leagues/171.png,China,CN,https://media-1.api-sports.io/flags/cn.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-13"", ""end"": ""2019-11-07"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",241,Copa Colombia,Cup,https://media-1.api-sports.io/football/leagues/241.png,Colombia,CO,https://media-3.api-sports.io/flags/co.svg,leagues
"{""year"": 2019, ""start"": ""2019-07-26"", ""end"": ""2020-08-01"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",147,Cup,Cup,https://media-1.api-sports.io/football/leagues/147.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg,leagues
"{""year"": 2019, ""start"": ""2019-04-10"", ""end"": ""2019-09-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",167,Cup,Cup,https://media-2.api-sports.io/football/leagues/167.png,Iceland,IS,https://media-1.api-sports.io/flags/is.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-09"", ""end"": ""2019-04-07"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",168,League Cup,Cup,https://media-3.api-sports.io/football/leagues/168.png,Iceland,IS,https://media-1.api-sports.io/flags/is.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-09"", ""end"": ""2019-11-03"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",359,FAI Cup,Cup,https://media-2.api-sports.io/football/leagues/359.png,Ireland,IE,https://media-1.api-sports.io/flags/ie.svg,leagues
"{""year"": 2019, ""start"": ""2019-03-04"", ""end"": ""2019-09-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",360,League Cup,Cup,https://media-3.api-sports.io/football/leagues/360.png,Ireland,IE,https://media-1.api-sports.io/flags/ie.svg,leagues
"{""year"": 2019, ""start"": ""2019-07-21"", ""end"": ""2019-09-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",385,Toto Cup Ligat Al,Cup,https://media-3.api-sports.io/football/leagues/385.png,Israel,IL,https://media-3.api-sports.io/flags/il.svg,leagues
"{""year"": 2019, ""start"": ""2019-07-31"", ""end"": ""2020-09-22"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",264,Copa MX,Cup,https://media-2.api-sports.io/football/leagues/264.png,Mexico,MX,https://media-3.api-sports.io/flags/mx.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-05"", ""end"": ""2019-11-09"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": true}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",11,CONMEBOL Sudamericana,Cup,https://media-1.api-sports.io/football/leagues/11.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-08-09"", ""end"": ""2020-11-27"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": true}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",12,CAF Champions League,Cup,https://media-2.api-sports.io/football/leagues/12.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-01-22"", ""end"": ""2019-11-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": true}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",13,CONMEBOL Libertadores,Cup,https://media-1.api-sports.io/football/leagues/13.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-08-16"", ""end"": ""2020-08-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",209,Schweizer Pokal,Cup,https://media-2.api-sports.io/football/leagues/209.png,Switzerland,CH,https://media-2.api-sports.io/flags/ch.svg,leagues
"{""year"": 2019, ""start"": ""2019-05-15"", ""end"": ""2020-07-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",115,Svenska Cupen,Cup,https://media-1.api-sports.io/football/leagues/115.png,Sweden,SE,https://media-1.api-sports.io/flags/se.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-14"", ""end"": ""2020-06-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",375,Cup,Cup,https://media-3.api-sports.io/football/leagues/375.png,Slovenia,SI,https://media-3.api-sports.io/flags/si.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-10"", ""end"": ""2020-12-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",181,FA Cup,Cup,https://media-3.api-sports.io/football/leagues/181.png,Scotland,GB,https://media-1.api-sports.io/flags/gb.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-06"", ""end"": ""2020-03-28"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",182,Challenge Cup,Cup,https://media-1.api-sports.io/football/leagues/182.png,Scotland,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2019, ""start"": ""2019-07-20"", ""end"": ""2020-07-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",237,Cup,Cup,https://media-1.api-sports.io/football/leagues/237.png,Russia,RU,https://media-2.api-sports.io/flags/ru.svg,leagues
"{""year"": 2019, ""start"": ""2019-07-27"", ""end"": ""2020-01-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": true}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",97,Taça da Liga,Cup,https://media-1.api-sports.io/football/leagues/97.png,Portugal,PT,https://media-1.api-sports.io/flags/pt.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-06"", ""end"": ""2020-07-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",108,Cup,Cup,https://media-2.api-sports.io/football/leagues/108.png,Poland,PL,https://media-1.api-sports.io/flags/pl.svg,leagues
"{""year"": 2019, ""start"": ""2019-04-30"", ""end"": ""2019-12-08"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",105,NM Cupen,Cup,https://media-1.api-sports.io/football/leagues/105.png,Norway,NO,https://media-2.api-sports.io/flags/no.svg,leagues
"{""year"": 2019, ""start"": ""2019-03-09"", ""end"": ""2019-11-10"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",294,FA Cup,Cup,https://media-3.api-sports.io/football/leagues/294.png,South-Korea,KR,https://media-3.api-sports.io/flags/kr.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-01"", ""end"": ""2019-04-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",325,Santosh Trophy,Cup,https://media-3.api-sports.io/football/leagues/325.png,India,IN,https://media-2.api-sports.io/flags/in.svg,leagues
"{""year"": 2019, ""start"": ""2019-07-26"", ""end"": ""2020-07-01"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",347,Cup,Cup,https://media-1.api-sports.io/football/leagues/347.png,Czech-Republic,CZ,https://media-2.api-sports.io/flags/cz.svg,leagues
"{""year"": 2019, ""start"": ""2017-03-26"", ""end"": ""2018-03-27"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",35,Asian Cup - Qualification,Cup,https://media-2.api-sports.io/football/leagues/35.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-02-02"", ""end"": ""2019-09-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",482,Queensland NPL,League,https://media-1.api-sports.io/football/leagues/482.png,Australia,AU,https://media-1.api-sports.io/flags/au.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-10"", ""end"": ""2020-06-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",566,Ligue A,League,https://media-2.api-sports.io/football/leagues/566.png,Burundi,BI,https://media-2.api-sports.io/flags/bi.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-26"", ""end"": ""2019-10-27"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",254,NWSL Women,League,https://media-3.api-sports.io/football/leagues/254.png,USA,US,https://media-2.api-sports.io/flags/us.svg,leagues
"{""year"": 2019, ""start"": ""2019-05-12"", ""end"": ""2019-07-28"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",260,Pacific Coast Soccer League,League,https://media-1.api-sports.io/football/leagues/260.png,Canada,CA,https://media-2.api-sports.io/flags/ca.svg,leagues
"{""year"": 2019, ""start"": ""2019-03-10"", ""end"": ""2019-08-11"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",192,New South Wales NPL,League,https://media-3.api-sports.io/football/leagues/192.png,Australia,AU,https://media-2.api-sports.io/flags/au.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-22"", ""end"": ""2019-09-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",194,South Australia NPL,League,https://media-3.api-sports.io/football/leagues/194.png,Australia,AU,https://media-1.api-sports.io/flags/au.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-14"", ""end"": ""2019-08-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",195,Victoria NPL,League,https://media-1.api-sports.io/football/leagues/195.png,Australia,AU,https://media-1.api-sports.io/flags/au.svg,leagues
"{""year"": 2019, ""start"": ""2019-03-15"", ""end"": ""2019-09-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",196,Western Australia NPL,League,https://media-1.api-sports.io/football/leagues/196.png,Australia,AU,https://media-3.api-sports.io/flags/au.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-15"", ""end"": ""2019-10-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",357,Premier Division,League,https://media-3.api-sports.io/football/leagues/357.png,Ireland,IE,https://media-3.api-sports.io/flags/ie.svg,leagues
"{""year"": 2019, ""start"": ""2019-02-22"", ""end"": ""2019-10-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",358,First Division,League,https://media-3.api-sports.io/football/leagues/358.png,Ireland,IE,https://media-1.api-sports.io/flags/ie.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-18"", ""end"": ""2021-01-11"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",768,Arab Club Champions Cup,Cup,https://media-2.api-sports.io/football/leagues/768.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-07-17"", ""end"": ""2019-07-20"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",769,Premier League Asia Trophy,Cup,https://media-2.api-sports.io/football/leagues/769.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-07-07"", ""end"": ""2019-07-19"", ""current"": true, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",770,Pacific Games,Cup,https://media-2.api-sports.io/football/leagues/770.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-07-24"", ""end"": ""2019-09-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",772,Leagues Cup,Cup,https://media-1.api-sports.io/football/leagues/772.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-01-17"", ""end"": ""2019-02-11"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",773,Sudamericano U20,Cup,https://media-2.api-sports.io/football/leagues/773.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-11-10"", ""end"": ""2020-11-05"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",642,Curaçao Sekshon Pagá,League,https://media-3.api-sports.io/football/leagues/642.png,Curacao,CW,https://media-1.api-sports.io/flags/cw.svg,leagues
"{""year"": 2019, ""start"": ""2020-01-19"", ""end"": ""2020-07-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",655,Copa Constitució,Cup,https://media-2.api-sports.io/football/leagues/655.png,Andorra,AD,https://media-3.api-sports.io/flags/ad.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-17"", ""end"": ""2020-07-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",664,Superliga,League,https://media-1.api-sports.io/football/leagues/664.png,Kosovo,XK,https://media-3.api-sports.io/flags/xk.svg,leagues
"{""year"": 2019, ""start"": ""2019-12-07"", ""end"": ""2020-07-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",665,Cup,Cup,https://media-3.api-sports.io/football/leagues/665.png,Kosovo,XK,https://media-1.api-sports.io/flags/xk.svg,leagues
"{""year"": 2019, ""start"": ""2019-10-11"", ""end"": ""2020-10-10"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",677,QSL Cup,Cup,https://media-1.api-sports.io/football/leagues/677.png,Qatar,QA,https://media-2.api-sports.io/flags/qa.svg,leagues
"{""year"": 2019, ""start"": ""2019-11-10"", ""end"": ""2020-11-01"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",698,FA Women's Cup,Cup,https://media-1.api-sports.io/football/leagues/698.png,England,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2019, ""start"": ""2019-12-02"", ""end"": ""2020-12-05"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",714,Cup,Cup,https://media-3.api-sports.io/football/leagues/714.png,Egypt,EG,https://media-2.api-sports.io/flags/eg.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-21"", ""end"": ""2020-10-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",716,Senior Shield,Cup,https://media-1.api-sports.io/football/leagues/716.png,Hong-Kong,HK,https://media-3.api-sports.io/flags/hk.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-17"", ""end"": ""2020-06-06"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",572,Srpska Liga - Belgrade,League,https://media-3.api-sports.io/football/leagues/572.png,Serbia,RS,https://media-2.api-sports.io/flags/rs.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-17"", ""end"": ""2020-06-05"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",573,Srpska Liga - Vojvodina,League,https://media-1.api-sports.io/football/leagues/573.png,Serbia,RS,https://media-3.api-sports.io/flags/rs.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-17"", ""end"": ""2020-06-07"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",574,Srpska Liga - East,League,https://media-2.api-sports.io/football/leagues/574.png,Serbia,RS,https://media-1.api-sports.io/flags/rs.svg,leagues
